actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
334,PT07M34.00S,2023-05-12T01:06:44.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203954,93.87319316688567,49.50980392156863,1610612755,55,60,2023-05-12T01:06:52Z,3320000,False,-2.0,5.0,1,right,J. Embiid running DUNK (16 PTS) (T. Maxey 3 AST),"[203954, 1630178]",1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,0.57,Made,,,,,,,,,16.0,T. Maxey,1630178.0,3.0,,,,
336,PT07M04.00S,2023-05-12T01:07:16.6Z,3,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612738,55,60,2023-05-12T01:07:43Z,3340000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (Smart 2 FT),"[1627777, 203935]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,Mid-Range,16-24 Right Center,200832.0,,,,,,,,1.0,0.0,Smart,203935.0,,,,,,,,
338,PT07M04.00S,2023-05-12T01:07:59.3Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,55,61,2023-05-12T01:07:59Z,3360000,False,,,0,,M. Smart Free Throw 1 of 2 (16 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,,,,,,,,,16.0,,,,,,,
339,PT07M04.00S,2023-05-12T01:08:01.5Z,3,REGULAR,substitution,out,[],1629057,,,1610612738,55,61,2023-05-12T01:08:03Z,3370000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT07M04.00S,2023-05-12T01:08:01.5Z,3,REGULAR,substitution,in,[],1628401,,,1610612738,55,61,2023-05-12T01:08:03Z,3380000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT07M04.00S,2023-05-12T01:08:23.5Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,55,62,2023-05-12T01:08:23Z,3390000,False,,,0,,M. Smart Free Throw 2 of 2 (17 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,,,,,,,,,17.0,,,,,,,
342,PT06M48.00S,2023-05-12T01:08:42.4Z,3,REGULAR,2pt,Jump Shot,[],1630178,74.29369250985545,51.22549019607843,1610612755,57,62,2023-05-12T01:08:48Z,3400000,False,6.0,189.0,1,right,T. Maxey 18' pullup Jump Shot (19 PTS) (J. Harden 6 AST),"[1630178, 201935]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,18.92,Made,,,,,,,,,19.0,J. Harden,201935.0,6.0,,,,
344,PT06M28.00S,2023-05-12T01:09:01.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,13.058475689881732,95.34313725490196,1610612738,57,62,2023-05-12T01:09:11Z,3420000,False,-227.0,70.0,1,left,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,23.73,Missed,,,,,,,,,,,,,,,,
345,PT06M27.00S,2023-05-12T01:09:02.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,57,62,2023-05-12T01:09:11Z,3430000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,344.0,,,,,,,,,,,,,,,
346,PT06M27.00S,2023-05-12T01:09:08.1Z,3,REGULAR,foul,personal,[],203935,,,1610612755,57,62,2023-05-12T01:09:19Z,3440000,False,,,0,,M. Smart loose ball personal FOUL (1 PF),"[203935, 203954]",1610612738.0,BOS,loose ball,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,2530.0,,,,,,,,1.0,0.0,Embiid,203954.0,,,,,,,,
348,PT06M08.00S,2023-05-12T01:09:39.6Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,57,62,2023-05-12T01:09:43Z,3460000,False,,,0,,J. Embiid lost ball TURNOVER (4 TO),"[203954, 1628401]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Right,,4.0,,,,,,,,,,,,,,,White,1628401.0,,
349,PT06M08.00S,2023-05-12T01:09:39.6Z,3,REGULAR,steal,,[],1628401,,,1610612738,57,62,2023-05-12T01:09:41Z,3470000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
350,PT06M02.00S,2023-05-12T01:09:46.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203935,31.192509855453352,71.81372549019608,1610612738,57,62,2023-05-12T01:09:52Z,3480000,False,-109.0,241.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,26.43,Missed,,,,,,,,,,,,,,,,
351,PT05M59.00S,2023-05-12T01:09:49.0Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,57,62,2023-05-12T01:09:52Z,3490000,False,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,350.0,4.0,4.0,0.0,,,,,,,,,,,,
352,PT05M49.00S,2023-05-12T01:09:59.0Z,3,REGULAR,3pt,Jump Shot,[],1627777,70.3515111695138,24.019607843137265,1610612755,57,62,2023-05-12T01:10:03Z,3500000,False,-130.0,226.0,1,right,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,26.08,Missed,,,,,,,,,,,,,,,,
353,PT05M46.00S,2023-05-12T01:10:02.0Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,57,62,2023-05-12T01:10:03Z,3510000,False,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,352.0,4.0,4.0,0.0,,,,,,,,,,,,
354,PT05M39.00S,2023-05-12T01:10:10.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,5.831143232588701,40.931372549019606,1610612738,57,62,2023-05-12T01:10:18Z,3520000,False,45.0,2.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 203954]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,4.54,Missed,,,,,,,,,,,,,,,Embiid,203954.0
355,PT05M39.00S,2023-05-12T01:10:10.0Z,3,REGULAR,block,,[],203954,,,1610612738,57,62,2023-05-12T01:10:12Z,3530000,False,,,0,,J. Embiid BLOCK (3 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
356,PT05M35.00S,2023-05-12T01:10:14.0Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,57,62,2023-05-12T01:10:18Z,3540000,False,,,0,,J. Embiid REBOUND (Off:0 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,354.0,7.0,7.0,0.0,,,,,,,,,,,,
357,PT05M30.00S,2023-05-12T01:10:17.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627777,94.00459921156373,3.1862745098039227,1610612755,60,62,2023-05-12T01:10:31Z,3550000,False,-234.0,4.0,1,right,G. Niang 3PT running (3 PTS) (J. Harden 7 AST),"[1627777, 201935]",1610612755.0,PHI,running,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,23.41,Made,,,,,,,,,3.0,J. Harden,201935.0,7.0,,,,
359,PT05M29.00S,2023-05-12T01:10:30.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,60,62,2023-05-12T01:10:30Z,3570000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT05M29.00S,2023-05-12T01:12:56.9Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,60,62,2023-05-12T01:13:22Z,3580000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT05M29.00S,2023-05-12T01:12:56.9Z,3,REGULAR,substitution,in,[],1627763,,,1610612738,60,62,2023-05-12T01:13:22Z,3590000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT05M06.00S,2023-05-12T01:14:23.3Z,3,REGULAR,turnover,lost ball,[],1628369,,,1610612738,60,62,2023-05-12T01:14:29Z,3600000,False,,,0,,J. Tatum lost ball TURNOVER (2 TO),"[1628369, 203954]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,Embiid,203954.0,,
363,PT05M06.00S,2023-05-12T01:14:23.3Z,3,REGULAR,steal,,[],203954,,,1610612755,60,62,2023-05-12T01:15:37Z,3610000,False,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
364,PT04M56.00S,2023-05-12T01:14:35.7Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612755,60,62,2023-05-12T01:14:40Z,3620000,False,,,0,,A. Horford shooting personal FOUL (3 PF) (Embiid 2 FT),"[201143, 203954]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,2530.0,,,,,,,,3.0,0.0,Embiid,203954.0,,,,,,,,
366,PT04M56.00S,2023-05-12T01:15:03.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,61,62,2023-05-12T01:15:03Z,3640000,False,,,0,,J. Embiid Free Throw 1 of 2 (17 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,,,,,,,,,17.0,,,,,,,
367,PT04M56.00S,2023-05-12T01:15:24.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,62,62,2023-05-12T01:15:24Z,3650000,False,,,0,,J. Embiid Free Throw 2 of 2 (18 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,,,,,,,,,18.0,,,,,,,
368,PT04M41.00S,2023-05-12T01:15:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,8.590670170827863,49.01960784313726,1610612738,62,62,2023-05-12T01:15:47Z,3660000,False,5.0,28.0,1,left,MISS M. Brogdon driving finger roll Layup,[1627763],1610612738.0,BOS,driving finger roll,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,2.87,Missed,,,,,,,,,,,,,,,,
369,PT04M39.00S,2023-05-12T01:15:43.0Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,62,62,2023-05-12T01:15:47Z,3670000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,368.0,4.0,4.0,0.0,,,,,,,,,,,,
370,PT04M37.00S,2023-05-12T01:15:47.9Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612755,62,62,2023-05-12T01:15:58Z,3680000,False,,,0,,M. Smart shooting personal FOUL (2 PF) (Harden 2 FT),"[203935, 201935]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,Mid-Range,16-24 Center,200832.0,,,,,,,,2.0,0.0,Harden,201935.0,,,,,,,,
372,PT04M37.00S,2023-05-12T01:16:21.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201935,,,1610612755,63,62,2023-05-12T01:16:21Z,3700000,False,,,0,,J. Harden Free Throw 1 of 2 (10 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Made,,,,,,,,,10.0,,,,,,,
373,PT04M37.00S,2023-05-12T01:16:23.2Z,3,REGULAR,substitution,out,[],203935,,,1610612755,63,62,2023-05-12T01:16:26Z,3710000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT04M37.00S,2023-05-12T01:16:23.2Z,3,REGULAR,substitution,in,[],1627759,,,1610612755,63,62,2023-05-12T01:16:26Z,3720000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT04M37.00S,2023-05-12T01:16:42.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201935,,,1610612755,64,62,2023-05-12T01:16:42Z,3730000,False,,,0,,J. Harden Free Throw 2 of 2 (11 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Made,,,,,,,,,11.0,,,,,,,
376,PT04M22.00S,2023-05-12T01:16:59.9Z,3,REGULAR,3pt,Jump Shot,[],1628401,33.820630749014455,43.872549019607845,1610612738,64,65,2023-05-12T01:17:07Z,3740000,False,31.0,265.0,1,left,D. White 26' 3PT  (9 PTS) (J. Brown 4 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,26.72,Made,,,,,,,,,9.0,J. Brown,1627759.0,4.0,,,,
378,PT04M00.00S,2023-05-12T01:17:20.8Z,3,REGULAR,3pt,Jump Shot,[],1630178,68.64323258869908,35.5392156862745,1610612755,64,65,2023-05-12T01:17:25Z,3760000,False,-72.0,242.0,1,right,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,25.29,Missed,,,,,,,,,,,,,,,,
379,PT03M58.00S,2023-05-12T01:17:22.8Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,64,65,2023-05-12T01:17:25Z,3770000,False,,,0,,A. Horford REBOUND (Off:0 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,378.0,7.0,7.0,0.0,,,,,,,,,,,,
380,PT03M51.00S,2023-05-12T01:17:31.1Z,3,REGULAR,turnover,lost ball,[],1627763,,,1610612738,64,65,2023-05-12T01:17:35Z,3780000,False,,,0,,M. Brogdon lost ball TURNOVER (3 TO),"[1627763, 201935]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right Center,,3.0,,,,,,,,,,,,,,,Harden,201935.0,,
381,PT03M51.00S,2023-05-12T01:17:31.1Z,3,REGULAR,steal,,[],201935,,,1610612755,64,65,2023-05-12T01:17:32Z,3790000,False,,,0,,J. Harden STEAL (2 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
382,PT03M46.00S,2023-05-12T01:17:35.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,93.87319316688567,52.205882352941174,1610612755,66,65,2023-05-12T01:17:43Z,3800000,False,11.0,5.0,1,right,T. Maxey running reverse Layup (21 PTS),[1630178],1610612755.0,PHI,running reverse,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,1.21,Made,,,,,,,,,21.0,,,,,,,
383,PT03M23.00S,2023-05-12T01:17:58.4Z,3,REGULAR,3pt,Jump Shot,[],1627763,14.50394218134035,3.1862745098039227,1610612738,66,65,2023-05-12T01:18:06Z,3810000,False,234.0,84.0,1,left,MISS M. Brogdon 24' 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,,,24.86,Missed,,,,,,,,,,,,,,,,
384,PT03M20.00S,2023-05-12T01:18:01.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,66,65,2023-05-12T01:18:06Z,3820000,False,,,0,,J. Embiid REBOUND (Off:0 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Right Corner 3,24+ Right,,,,,383.0,8.0,8.0,0.0,,,,,,,,,,,,
385,PT03M05.00S,2023-05-12T01:18:15.8Z,3,REGULAR,3pt,Jump Shot,[],1630178,88.48554533508542,97.54901960784314,1610612755,66,65,2023-05-12T01:18:20Z,3830000,False,238.0,56.0,1,right,MISS T. Maxey 24' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,24.41,Missed,,,,,,,,,,,,,,,,
386,PT03M03.00S,2023-05-12T01:18:17.8Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612738,66,65,2023-05-12T01:18:20Z,3840000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:3),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,,,,,385.0,3.0,3.0,0.0,,,,,,,,,,,,
387,PT02M47.00S,2023-05-12T01:18:34.9Z,3,REGULAR,3pt,Jump Shot,[],1628401,32.50657030223391,44.11764705882353,1610612738,66,65,2023-05-12T01:18:39Z,3850000,False,29.0,253.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,25.48,Missed,,,,,,,,,,,,,,,,
388,PT02M44.00S,2023-05-12T01:18:37.9Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,66,65,2023-05-12T01:18:39Z,3860000,False,,,0,,T. Maxey REBOUND (Off:0 Def:5),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,387.0,5.0,5.0,0.0,,,,,,,,,,,,
390,PT02M38.00S,2023-05-12T01:18:47.8Z,3,REGULAR,substitution,out,[],201935,,,1610612755,66,65,2023-05-12T01:18:53Z,3880000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT02M38.00S,2023-05-12T01:18:47.8Z,3,REGULAR,substitution,in,[],1629001,,,1610612755,66,65,2023-05-12T01:18:53Z,3890000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT02M38.00S,2023-05-12T01:18:56.8Z,3,REGULAR,substitution,out,[],201143,,,1610612755,66,65,2023-05-12T01:18:59Z,3900000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT02M38.00S,2023-05-12T01:18:56.8Z,3,REGULAR,substitution,in,[],1629057,,,1610612755,66,65,2023-05-12T01:18:59Z,3910000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT02M25.00S,2023-05-12T01:19:24.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.53022339027595,49.754901960784316,1610612755,66,65,2023-05-12T01:19:28Z,3920000,False,-1.0,-1.0,1,right,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,0.16,Missed,,,,,,,,,,,,,,,,
395,PT02M22.00S,2023-05-12T01:19:26.5Z,3,REGULAR,rebound,offensive,[],1629001,,,1610612755,66,65,2023-05-12T01:19:26Z,3930000,False,,,0,,D. Melton REBOUND (Off:2 Def:3),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,394.0,5.0,3.0,2.0,,,,,,,,,,,,
396,PT02M21.00S,2023-05-12T01:19:28.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,79.02431011826545,93.13725490196079,1610612755,69,65,2023-05-12T01:19:37Z,3940000,False,216.0,145.0,1,right,G. Niang 25' 3PT  (6 PTS) (D. Melton 1 AST),"[1627777, 1629001]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,25.97,Made,,,,,,,,,6.0,D. Melton,1629001.0,1.0,,,,
398,PT02M08.00S,2023-05-12T01:19:41.3Z,3,REGULAR,turnover,lost ball,[],1628369,,,1610612738,69,65,2023-05-12T01:19:46Z,3960000,False,,,0,,J. Tatum lost ball TURNOVER (3 TO),"[1628369, 202699]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,3.0,,,,,,,,,,,,,,,Harris,202699.0,,
399,PT02M08.00S,2023-05-12T01:19:41.3Z,3,REGULAR,steal,,[],202699,,,1610612755,69,65,2023-05-12T01:19:43Z,3970000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
400,PT01M52.00S,2023-05-12T01:19:57.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,81.38961892247043,51.22549019607843,1610612755,69,65,2023-05-12T01:20:02Z,3980000,False,6.0,122.0,1,right,MISS T. Maxey 12' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,12.26,Missed,,,,,,,,,,,,,,,,
401,PT01M48.00S,2023-05-12T01:20:01.4Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,69,65,2023-05-12T01:20:02Z,3990000,False,,,0,,R. Williams III REBOUND (Off:2 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Center,,,,,400.0,6.0,4.0,2.0,,,,,,,,,,,,
402,PT01M46.00S,2023-05-12T01:20:04.9Z,3,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612738,69,65,2023-05-12T01:20:09Z,4000000,False,,,0,,G. Niang shooting personal FOUL (2 PF) (Brown 2 FT),"[1627777, 1627759]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,2714.0,,,,,,,,2.0,0.0,Brown,1627759.0,,,,,,,,
404,PT01M46.00S,2023-05-12T01:20:41.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,69,65,2023-05-12T01:20:41Z,4020000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
405,PT01M46.00S,2023-05-12T01:20:41.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,69,65,2023-05-12T01:20:41Z,4030000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,404.0,,,,,,,,,,,,,,,
406,PT01M46.00S,2023-05-12T01:20:43.2Z,3,REGULAR,substitution,out,[],1630178,,,1610612738,69,65,2023-05-12T01:20:46Z,4040000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT01M46.00S,2023-05-12T01:20:43.2Z,3,REGULAR,substitution,in,[],201935,,,1610612738,69,65,2023-05-12T01:20:46Z,4050000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT01M46.00S,2023-05-12T01:20:47.3Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,69,65,2023-05-12T01:20:50Z,4060000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT01M46.00S,2023-05-12T01:20:47.3Z,3,REGULAR,substitution,in,[],203935,,,1610612738,69,65,2023-05-12T01:20:50Z,4070000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT01M46.00S,2023-05-12T01:21:07.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,69,66,2023-05-12T01:21:07Z,4080000,False,,,0,,J. Brown Free Throw 2 of 2 (14 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,,,,,,,,,14.0,,,,,,,
411,PT01M26.00S,2023-05-12T01:21:34.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,94.53022339027595,50.0,1610612755,71,66,2023-05-12T01:21:39Z,4090000,False,0.0,-1.0,1,right,J. Embiid driving finger roll Layup (20 PTS) (J. Harden 8 AST),"[203954, 201935]",1610612755.0,PHI,driving finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,0.11,Made,,,,,,,,,20.0,J. Harden,201935.0,8.0,,,,
413,PT01M14.00S,2023-05-12T01:21:49.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.539421813403408,48.774509803921575,1610612738,71,68,2023-05-12T01:22:00Z,4110000,False,6.0,18.0,1,left,J. Brown driving Layup (16 PTS) (M. Smart 3 AST),"[1627759, 203935]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,1.94,Made,,,,,,,,,16.0,M. Smart,203935.0,3.0,,,,
415,PT01M14.00S,2023-05-12T01:21:52.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203954,,,1610612738,71,68,2023-05-12T01:21:56Z,4130000,False,,,0,,J. Embiid shooting personal FOUL (3 PF) (Brown 1 FT),"[203954, 1627759]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,3.0,0.0,Brown,1627759.0,,,,,,,,
417,PT01M14.00S,2023-05-12T01:22:02.6Z,3,REGULAR,substitution,out,[],203954,,,1610612738,71,68,2023-05-12T01:22:54Z,4150000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT01M14.00S,2023-05-12T01:22:02.6Z,3,REGULAR,substitution,in,[],1630194,,,1610612738,71,68,2023-05-12T01:22:54Z,4160000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT01M14.00S,2023-05-12T01:22:28.9Z,3,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,71,69,2023-05-12T01:22:28Z,4170000,False,,,0,,J. Brown Free Throw 1 of 1 (17 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,,,,,,,,,17.0,,,,,,,
